attrib_1,attrib_2,attrib_3,attrib_4,attrib_5,attrib_6,outlier
0.0255,0.0032,0.0075,0,0,0,0
0.0576,0.6568,0.0045,0.24,0.1103,0.5821,0
0.0438,0.207,0.0075,0,0,0,0
0.0515,0.0056,0.021,0,0,0,0
0.0221,0.0836,0.0105,0.1158,0.1315,0.5895,0
0.0109,0.0032,0.054,0.1269,0.03,0.6411,0
0.0321,0.0844,0.0225,0.151,0,0.8674,0
0.0219,0.0183,0.0225,0.2131,0,0.6768,0
0.0224,0.0732,0.0045,0.1658,0,0.8368,0
0.0172,0.0621,0.0705,0,0,0,0
0,0,0,0,0,0,0
0.0456,0.9252,0.0135,0.155,0,0.5389,0
0,0,0,0,0,0,0
0.0373,0.004,0.012,0,0,0,0
0,0,0,0,0,0,0
0.0199,0.0096,0.018,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.05,0.2205,0.009,0.1548,0.0628,0.5463,0
0.0238,0.0382,0.036,0.1788,0.0302,0.8137,0
0.0092,0.0032,0.0585,0.1228,0.0254,0.5632,0
0.006,0.0072,0,0,0,0,0
0.0132,0.0589,0.021,0.1371,0,0.6842,0
0.0294,0.0836,0.015,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0156,0.0104,0.0405,0.1403,0,0.5589,0
0.0756,0.9936,0.0255,0.1592,0,0.4916,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0126,0.0119,0.1574,0,0,0,0
0,0,0,0,0,0,0
0.0168,0.0048,0.0255,0,0,0,0
0,0,0,0,0,0,0
0.02,0.0135,0.03,0.1734,0,0.8389,0
0.0316,0.0111,0.0285,0.1508,0.0267,0.7568,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0165,0.0311,0.0315,0.159,0.0512,0.5189,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0321,0.0844,0.012,0.1414,0.1072,0.6789,0
0.0202,0.0303,0.0585,0.1118,0,0.8368,0
0.02,0.0127,0.027,0.1548,0.0376,0.8295,0
0.0112,0.0119,0.06,0.1659,0.0358,0.4074,0
0.0192,0.0342,0.0225,0.0648,0,0.8021,0
0.0115,0.0088,0.0255,0,0,0,0
0.0175,0.004,0.009,0,0,0,0
0.0332,0.0032,0.018,0.2405,0,0.6126,0
0.0387,0.0032,0.0075,0,0,0,0
0.1326,0.0032,0.0015,0,0,0,0
0.037,0.1561,0.015,0.1965,0.0531,0.7021,0
0,0,0,0,0,0,0
0.0268,0.0032,0.0315,0,0,0,0
0.0227,0.0366,0.0345,0.2067,0,0.8558,0
0.0131,0.0072,0.033,0.2495,0,0.4158,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.164,0.0167,0.0015,0,0,0,0
0.0177,0.0072,0.0105,0,0,0,0
0,0,0,0,0,0,0
0.0139,0.0287,0.7076,0.3249,0.0307,0.5516,0
0.0289,0.0709,0.0135,0,0,0,0
0.0314,0.0932,0.018,0,0,0,0
0.007,0.0048,0.054,0.0841,0.0353,0.6211,0
0,0,0,0,0,0,0
0.046,0.4538,0.021,0,0,0,0
0,0,0,0,0,0,0
0.0473,0.6903,0.0045,0.1576,0.0972,0.5126,0
0.0195,0.0088,0.018,0.2623,0,0.6621,0
0.0198,0.0263,0.0165,0.1624,0,0.4526,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0367,0.2938,0.021,0.1555,0.047,0.5621,0
0,0,0,0,0,0,0
0.0342,0.0541,0.015,0,0,0,0
0.0223,0.0263,0.0495,0.2113,0,0.5568,0
0,0,0,0,0,0,0
0.1929,0.0111,0.003,0,0,0,0
0.055,0.2245,0.003,0.1595,0.1693,0.6221,0
0.0302,0.1067,0.051,0,0,0,0
0.0244,0.0088,0.0105,0,0,0,0
0.0572,0.2659,0.0255,0.2981,0,0.8021,0
0,0,0,0,0,0,0
0.0151,0.0064,0.036,0.1996,0.0312,0.7116,0
0.0149,0.0048,0.036,0.1227,0,0.8737,0
0.0543,0.4522,0.012,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0421,0.0876,0.018,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0202,0.0247,0.0375,0.1576,0.0501,0.7747,0
0.0753,0.9936,0.003,0.1757,0,0.5084,0
0.0304,0.0868,0.015,0.2497,0,0.6779,0
0,0,0,0,0,0,0
0.0234,0.0104,0.0075,0,0,0,0
0.0508,0.1648,0.03,0.1445,0,0.6295,0
0.0652,0.9737,0.0255,0.2074,0,0.5474,0
0.0179,0.0525,0.0585,0.1565,0.0424,0.7484,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0217,0.008,0.012,0.1518,0,0.8263,0
0.0188,0.0701,0.0435,0,0,0,0
0.0207,0.0342,0.0195,0.1368,0,0.7853,0
0.0283,0.1242,0.0375,0.099,0,0.5221,0
0.0383,0.0979,0.0345,0.1535,0,0.8389,0
0.0448,0.2954,0.021,0.1881,0,0.6716,0
0.0359,0.1704,0.033,0.1655,0.012,0.6842,0
0.0263,0.0653,0.0375,0.1231,0.0218,0.7189,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0291,0.1489,0.0525,0,0,0,0
0.0242,0.0454,0.0165,0.1109,0.0727,0.7242,0
0.0237,0.0159,0.015,0.1652,0.077,0.7526,0
0,0,0,0,0,0,0
0.024,0.1067,0.0255,0.1028,0.063,0.6116,0
0.0498,0.2237,0.012,0.1678,0.0609,0.6074,0
0.0223,0.0032,0.0285,0,0,0,0
0.0268,0.0271,0.0105,0,0,0,0
0.0302,0.0876,0.1124,0.1009,0.0406,0.4716,0
0.0266,0.0438,0.0195,0.1916,0,0.8758,0
0.0278,0.0772,0.0555,0.2145,0.0225,0.7116,0
0.0347,0.0605,0.0135,0,0,0,0
0.0359,0.0963,0.0225,0.16,0,0.6989,0
0.054,0.1927,0.0285,0.216,0,0.7884,0
0,0.0032,0.2249,0,0,0,0
0.0402,0.1226,0.021,0.1551,0,0.7221,0
0.0445,0.215,0.0075,0.1672,0,0.5589,0
0,0,0,0,0,0,0
0.0798,0.4689,0.0345,0.2709,0.0253,0.7737,0
0.0102,0.0064,0.03,0.2096,0.062,0.5747,0
0.0294,0.0661,0.012,0.1532,0,0.7495,0
0,0,0,0,0,0,0
0.0094,0.0048,0.045,0,0,0,0
0,0,0,0,0,0,0
0.0659,0.992,0.006,0.3096,0,0.7716,0
0.0211,0.0311,0.0225,0.1659,0,0.8537,0
0,0,0,0,0,0,0
0.0265,0.0032,0.0225,0,0,0,0
0,0,0,0,0,0,0
0.0213,0.0119,0.0375,0.2499,0,0.6147,0
0,0,0,0,0,0,0
0.0373,0.0119,0.027,0,0,0,0
0,0,0,0,0,0,0
0.0317,0.0836,0.015,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.009,0.0111,0,0.0886,0,0.4916,0
0.0421,0.3869,0.012,0.2043,0,0.8032,0
0,0,0,0,0,0,0
0.0401,0.0318,0.045,0.1938,0.0118,0.8589,0
0.0234,0.0414,0.087,0.0405,0,0.6684,0
0,0,0,0,0,0,0
0.02,0.0104,0.021,0,0,0,0
0.0226,0.0032,0.009,0,0,0,0
0.0363,0.0334,0.012,0.2542,0,0.7053,0
0.0208,0.0892,0.1244,0.1016,0,0.6558,0
0.0235,0.215,0.1859,0.1923,0.0183,0.5389,0
0.0603,0.2357,0.006,0.203,0,0.7432,0
0.0458,0.4331,0.024,0.1545,0,0.5379,0
0.04,0.2213,0.0165,0.1447,0.077,0.6968,0
0.017,0.004,0.039,0.1488,0.0411,0.64,0
0.0271,0.1377,0.0825,0.1809,0,0.5968,0
0,0,0,0,0,0,0
0.0242,0.0167,0.036,0,0,0,0
0.0295,0.1091,0.012,0.1271,0,0.7779,0
0.0171,0.0072,0.0195,0.1519,0,0.6705,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0064,0.008,0.0825,0,0,0,0
0,0,0,0,0,0,0
0.0251,0.0326,0.018,0.1704,0.0973,0.6821,0
0,0,0,0,0,0,0
0.0178,0.0127,0.0105,0.0797,0,0.78,0
0,0,0,0,0,0,0
0.012,0.0032,0.033,0.2449,0.0403,0.46,0
0,0,0,0,0,0,0
0.0606,0.2006,0.024,0.2778,0,0.7495,0
0,0,0,0,0,0,0
0.0222,0.0223,0.009,0.1524,0.0971,0.7874,0
0.0561,0.2803,0.009,0.2263,0,0.7495,0
0,0.0056,0.3208,0,0,0,0
0.0485,0.0032,0.003,0,0,0,0
0.0318,0.0709,0.0075,0,0,0,0
0.0429,0.1234,0.0195,0.1632,0,0.6937,0
0.0277,0.1354,0.009,0.0674,0.1437,0.4358,0
0.0208,0.0127,0.0435,0.0737,0.0329,0.6989,0
0.0333,0.0573,0.0135,0.1472,0,0.7632,0
0,0,0,0,0,0,0
0.0618,0.0032,0.006,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0363,0.0048,0.024,0.2048,0,0.6442,0
0.0636,0.9928,0.003,0.1675,0,0.3979,0
0.0619,0.914,0.003,0,0,0,0
0.0355,0.0987,0.0165,0.1549,0,0.5979,0
0.0112,0.0318,0.0495,0.1674,0.032,0.6242,0
0,0,0,0,0,0,0
0.0075,0.0088,0.0915,0.0879,0,0.5895,0
0.0378,0.1513,0.045,0.2754,0,0.6484,0
0.0548,0.496,0.0045,0.2555,0,0.6547,0
0.0076,0.004,0.033,0.1227,0.034,0.7853,0
0,0,0,0,0,0,0
0.0144,0.0032,0,0.1658,0,0.5221,0
0,0,0,0,0,0,0
0.0485,0.2627,0.0285,0.1954,0,0.6347,0
0,0,0,0,0,0,0
0.0224,0.0303,0.0195,0.1376,0,0.9021,0
0.0119,0.0032,0.0435,0.1,0,0.6326,0
0,0,0,0,0,0,0
0.0386,0.1919,0.0345,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0361,0.0748,0.009,0.1357,0.1122,0.7926,0
0.056,0.1521,0.009,0,0,0,0
0,0,0,0,0,0,0
0.0233,0.074,0.063,0.1295,0,0.8032,0
0.0153,0.0104,0.0345,0.1699,0.0462,0.7011,0
0.0307,0.0462,0.015,0,0,0,0
0.0385,0.1768,0.0435,0,0,0,0
0.0754,0.7795,0.009,0.2387,0,0.4526,0
0.0283,0.0032,0.0345,0.126,0,0.6305,0
0,0,0,0,0,0,0
0.0091,0.0104,0.1379,0.18,0.0177,0.5895,0
0.1126,0.0096,0.0015,0,0,0,0
0.0328,0.0143,0.006,0.1273,0.1167,0.6547,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0363,0.0032,0.0135,0.2063,0,0.6137,0
0.014,0.0127,0.0405,0.185,0.0594,0.6084,0
0.0185,0.0104,0.0195,0.0824,0.0697,0.6379,0
0.0205,0.0231,0.03,0.0952,0,0.8295,0
0.1572,0.0032,0.006,0,0,0,0
0.035,0.0756,0.012,0.1415,0.0467,0.6558,0
0,0,0,0,0,0,0
0.0093,0.0143,0.0315,0.2014,0.0487,0.4632,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0567,0.9912,0.0135,0,0,0,0
0.0132,0.1083,0.0465,0.1687,0.032,0.7232,0
0.0495,0.8097,0.006,0,0,0,0
0.0232,0.0064,0.0135,0,0,0,0
0.0475,0.2078,0.045,0.1711,0,0.7053,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0192,0.0191,0.0375,0.2335,0.0391,0.6663,0
0.0242,0.0183,0.024,0.1886,0,0.7168,0
0.0384,0.2102,0.0375,0.2239,0.0121,0.7674,0
0,0,0,0,0,0,0
0.0809,0.8941,0.0045,0.2371,0,0.4274,0
0.0076,0.0064,0.093,0.1143,0.0173,0.5905,0
0.0381,0.332,0.006,0,0,0,0
0.0213,0.0191,0.012,0.1162,0,0.6305,0
0.0145,0.0048,0.0285,0.1186,0,0.5137,0
0,0,0,0,0,0,0
0.248,0.0032,0.003,0,0,0,0
0.0165,0.004,0.0135,0,0,0,0
0.0347,0.0732,0.012,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.025,0.0072,0.0345,0.1245,0.0274,0.7968,0
0,0,0,0,0,0,0
0.0419,0.1377,0.0075,0.1114,0,0.5042,0
0.0226,0.0032,0.009,0.0655,0,0.4263,0
0.0373,0.0701,0.006,0.2211,0,0.64,0
0.0181,0.0151,0.051,0.1798,0,0.6063,0
0.0305,0.0486,0.0165,0.1898,0.078,0.6379,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0303,0.1616,0.0255,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0444,0.1632,0.0105,0.2175,0.0824,0.7811,0
0,0,0,0,0,0,0
0.1154,0.004,0.012,0,0,0,0
0.0292,0.1775,0.024,0,0,0,0
0.0207,0.0239,0.0495,0.1556,0.0361,0.7095,0
0.0083,0.0048,0.0435,0.0927,0,0.7,0
0.0473,0.0032,0.006,0,0,0,0
0.0195,0.0048,0.054,0,0,0,0
0.0275,0.1003,0.054,0.1952,0,0.8632,0
0.0519,0.3774,0.0165,0,0,0,0
0.0372,0.0637,0.012,0,0,0,0
0.0119,0.0119,0.0525,0,0,0,0
0.0144,0.0223,0.1874,0.1468,0.0328,0.6232,0
0.0192,0.0088,0.0105,0.1604,0.0979,0.6895,0
0,0,0,0,0,0,0
0.0316,0.1704,0.0225,0.1241,0.0338,0.6947,0
0,0,0,0,0,0,0
0.0558,0.0048,0.0195,0,0,0,0
0.1144,0.6815,0.003,0.2075,0.1222,0.44,0
0,0,0,0,0,0,0
0.0242,0.0199,0.012,0,0,0,0
0.0262,0.0748,0.0225,0.1675,0,0.7937,0
0.0283,0.0533,0.0315,0.1449,0.0217,0.6937,0
0,0,0,0,0,0,0
0.0308,0.0279,0.012,0.1885,0,0.6758,0
0.034,0.0056,0.0135,0,0,0,0
0.0196,0.0175,0.012,0.1079,0,0.6589,0
0.014,0.0072,0.0105,0.1087,0,0.66,0
0.0361,0.0908,0.009,0,0,0,0
0,0,0,0,0,0,0
0.0167,0.0032,0.0435,0,0,0,0
0,0,0,0,0,0,0
0.0248,0.0358,0.012,0.1581,0,0.68,0
0.0338,0.0541,0.0105,0.1648,0.0889,0.72,0
0.0268,0.0581,0.0195,0.1531,0.032,0.6884,0
0.0336,0.1075,0.063,0.0734,0.0264,0.6758,0
0.0224,0.0287,0.021,0.098,0,0.56,0
0,0,0,0,0,0,0
0.0387,0.0892,0.009,0,0,0,0
0.0619,0.2476,0.0165,0.1462,0,0.6389,0
0.0112,0.0048,0.021,0,0,0,0
0.0168,0.0191,0.0165,0.1589,0.0396,0.6453,0
0,0,0,0,0,0,0
0.0372,0.3296,0.0225,0.1573,0,0.5379,0
0,0,0,0,0,0,0
0.0553,0.1561,0.009,0.1345,0.0716,0.64,0
0.0206,0.0104,0.015,0.1681,0.1094,0.6905,0
0.0342,0.0669,0.012,0.1618,0,0.7853,0
0.0206,0.0239,0.009,0.1247,0.0751,0.7316,0
0.3018,0.0088,0.0015,0,0,0,0
0.0078,0.0032,0.021,0.1471,0.1032,0.5411,0
0.0136,0.0143,0.1109,0.1568,0.0125,0.6484,0
0,0,0,0,0,0,0
0.0096,0.0048,0.0285,0.1635,0.0761,0.5242,0
0.0512,0.2986,0.0105,0,0,0,0
0,0,0,0,0,0,0
0.0191,0.0199,0.0345,0.1015,0.0353,0.7368,0
0.0327,0.0565,0.003,0,0,0,0
0.0242,0.0119,0.0345,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0159,0.0032,0.0165,0.167,0,0.7158,0
0.0493,0.2588,0.027,0.2225,0,0.6337,0
0,0,0,0,0,0,0
0.0116,0.0032,0,0.0924,0,0.4284,0
0.0347,0.1194,0.054,0.1544,0,0.7674,0
0.0623,0.8288,0.003,0,0,0,0
0.0502,0.0032,0.0075,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0237,0.0279,0.018,0,0,0,0
0.0354,0.0693,0.0615,0,0,0,0
0,0,0,0,0,0,0
0.0295,0.0804,0.015,0.1534,0,0.5874,0
0,0,0,0,0,0,0
0.0141,0.004,0.021,0.1178,0,0.4979,0
0.0656,0.0032,0.0015,0,0,0,0
0.0378,0.1107,0.0135,0.2127,0.068,0.8084,0
0.028,0.0263,0.0285,0.3051,0.0229,0.7495,0
0.0411,0.0908,0.0225,0.1497,0.0256,0.6442,0
0.033,0.16,0.012,0.1814,0.0696,0.7442,0
0.0259,0.3161,0.018,0.1682,0,0.7305,0
0.0217,0.0541,0.027,0.1539,0.032,0.7979,0
0.035,0.4323,0.021,0.1601,0.0468,0.5863,0
0.018,0.035,0.0285,0.1719,0,0.6263,0
0.0239,0.0135,0.0075,0.2481,0,0.6853,0
0.0183,0.0191,0.0255,0.1302,0.026,0.7789,0
0.0278,0.0334,0.012,0,0,0,0
0,0,0,0,0,0,0
0.0278,0.0231,0.027,0,0,0,0
0,0,0,0,0,0,0
0.0202,0.039,0.0255,0.1623,0.0527,0.7053,0
0.0423,0.2842,0.027,0.1496,0,0.5842,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0212,0.0342,0.057,0.2566,0.0252,0.7326,0
0,0,0,0,0,0,0
0.0498,0.6019,0.0165,0.1563,0,0.5558,0
0.0293,0.1847,0.036,0.1675,0,0.6221,0
0,0,0,0,0,0,0
0.0298,0.1624,0.015,0,0,0,0
0.0597,0.6839,0.0045,0.3064,0,0.5989,0
0,0,0,0,0,0,0
0,0.0032,0,0,0,0,0
0.0081,0.0104,0.2534,0.1881,0.0254,0.5347,0
0.044,0.883,0.006,0,0,0,0
0.0084,0.004,0.1289,0,0,0,0
0.0384,0.0318,0.012,0.1443,0,0.6232,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0419,0.3885,0.003,0.1372,0,0.6074,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0281,0.1441,0.075,0,0,0,0
0.0232,0.0541,0.084,0.165,0,0.6147,0
0.0141,0.0032,0.0435,0.1164,0,0.4874,0
0,0,0,0,0,0,0
0.0158,0.0056,0.0315,0.1305,0.0329,0.7021,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0138,0.0167,0.0315,0.1004,0,0.8284,0
0.0476,0.082,0.03,0,0,0,0
0.0492,0.4952,0.0315,0.1734,0,0.5937,0
0,0,0,0,0,0,0
0.0513,0.8264,0.027,0.133,0,0.5379,0
0,0,0,0,0,0,0
0.0298,0.0247,0.0285,0,0,0,0
0.109,0.004,0.006,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0755,0.0032,0.0135,0,0,0,0
0.0254,0.0032,0.0285,0.1676,0,0.6516,0
0.041,0.1186,0.0225,0,0,0,0
0.0259,0.0725,0.0255,0,0,0,0
0.0324,0.004,0.003,0,0,0,0
0.0361,0.2476,0.009,0,0,0,0
0.0182,0.0175,0.0135,0.104,0,0.6326,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0271,0.1027,0.0555,0.1691,0,0.72,0
0.0171,0.0096,0.0345,0.1447,0.0376,0.7495,0
0,0,0,0,0,0,0
0.0189,0.0318,0.039,0.1888,0.039,0.7263,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0393,0.0995,0.0165,0.1721,0.0564,0.6653,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0145,0.0072,0.033,0.1833,0.0431,0.6295,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0444,0.1186,0.0255,0.1784,0,0.7379,0
0.0302,0.0398,0.0075,0,0,0,0
0.0255,0.0183,0.018,0.1104,0,0.5663,0
0,0,0,0,0,0,0
0.0314,0.0629,0.0075,0,0,0,0
0.0493,0.1258,0.027,0.1659,0.0289,0.6642,0
0,0,0,0,0,0,0
0.0358,0.0709,0.006,0.1079,0.1129,0.6021,0
0.0451,0.2237,0.0195,0,0,0,0
0,0,0,0,0,0,0
0.0977,0.0072,0.003,0,0,0,0
0.0288,0.0844,0.012,0.1967,0,0.8232,0
0,0,0,0,0,0,0
0.0183,0.0263,0.2009,0.1526,0,0.5611,0
0.0417,0.25,0.009,0.2089,0,0.7368,0
0.039,0.3479,0.0345,0,0,0,0
0,0,0,0,0,0,0
0.0908,0.5852,0.012,0.3834,0,0.6621,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0251,0.0533,0.018,0,0,0,0
0.0145,0.0334,0.1424,0.1703,0.0314,0.4768,0
0.015,0.0637,0.1739,0.16,0.0227,0.6789,0
0.0165,0.0215,0.06,0.2961,0.0225,0.6832,0
0.034,0.043,0.0075,0.188,0.0833,0.8368,0
0.0258,0.0199,0.012,0.1539,0.0519,0.8568,0
0.0215,0.0143,0.012,0,0,0,0
0,0,0,0,0,0,0
0.0738,0.8177,0.0105,0.229,0,0.7084,0
0.0369,0.0732,0.0045,0.1978,0,0.6884,0
0.0225,0.0135,0.057,0.1488,0,0.6474,0
0.0394,0.5311,0.006,0.2219,0.0773,0.6126,0
0.0307,0.047,0.0525,0.1268,0,0.7495,0
0.0182,0.035,0,0.1872,0,0.46,0
0.0234,0.0183,0.012,0.1088,0,0.4958,0
0.0177,0.0104,0.051,0.073,0,0.6042,0
0.0106,0.004,0.021,0.1861,0.0498,0.5242,0
0.0278,0.0438,0.006,0.2051,0,0.8189,0
0.0224,0.0541,0.0195,0.1206,0.0716,0.6158,0
0,0,0,0,0,0,0
0.0257,0.0175,0.009,0.1858,0,0.8274,0
0.0255,0.0159,0.024,0,0,0,0
0.0246,0.121,0.0705,0.2435,0,0.6947,0
0.0416,0.3033,0.015,0.1611,0.0508,0.5537,0
0.0054,0.008,0.024,0.1616,0.0803,0.5042,0
0.0166,0.0104,0.0375,0.153,0.0433,0.6811,0
0,0,0,0,0,0,0
0.0181,0.0533,0.093,0.1407,0.0274,0.7274,0
0,0,0,0,0,0,0
0.0236,0.0199,0.018,0,0,0,0
0.0171,0.0191,0.063,0.1543,0.0247,0.66,0
0,0,0,0,0,0,0
0.0493,0.1322,0.009,0.1769,0.1059,0.7253,0
0,0,0,0,0,0,0
0.0126,0.0127,0.0375,0,0,0,0
0.069,0.3654,0.0195,0.3248,0.0323,0.7779,0
0.0513,0.1672,0.0165,0.1647,0,0.5379,0
0,0,0,0,0,0,0
0.0145,0.004,0.0135,0,0,0,0
0.0579,0.3177,0.018,0.1935,0,0.6842,0
0.0257,0.0478,0.015,0.2179,0.0634,0.7642,0
0,0,0,0,0,0,0
0.0221,0.0064,0.0165,0.176,0.0663,0.7895,0
0.0554,0.6393,0.024,0.1837,0.0584,0.5126,0
0.0217,0.0303,0.015,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0253,0.09,0.0315,0.1917,0,0.82,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0519,0.1473,0.021,0.2693,0.021,0.7411,0
0,0,0,0,0,0,0
0.0472,0.0231,0.003,0,0,0,0
0.027,0.09,0.0705,0,0,0,0
0.0586,0.664,0.0195,0,0,0,0
0.0308,0.0366,0.018,0,0,0,0
0.0334,0.1473,0.009,0,0,0,0
0.0086,0.0111,0.09,0.1081,0.0275,0.6432,0
0.0293,0.0271,0.0345,0.1837,0,0.6989,0
0.0323,0.1775,0.03,0.4178,0,0.4242,0
0.0412,0.168,0.0315,0,0,0,0
0.0244,0.0446,0.036,0,0,0,0
0.0365,0.082,0.0075,0.1488,0,0.7811,0
0.016,0.0064,0.015,0.1447,0,0.7642,0
0.0421,0.2707,0.0345,0.1663,0,0.6011,0
0.0302,0.0048,0.006,0,0,0,0
0.013,0.008,0.015,0.1309,0.0781,0.8389,0
0.0237,0.0072,0.012,0.1442,0.0838,0.76,0
0.0346,0.0876,0.0315,0.1615,0,0.6958,0
0.0283,0.1775,0.051,0.0873,0,0.5621,0
0,0,0,0,0,0,0
0.0381,0.1401,0.0225,0.1223,0,0.6884,0
0.0338,0.0748,0.0345,0.1139,0,0.6968,0
0,0,0,0,0,0,0
0.0201,0.0183,0.0915,0.1482,0,0.3979,0
0,0,0,0,0,0,0
0.0187,0.0056,0.021,0.1417,0,0.7832,0
0.0352,0.0764,0.021,0.0994,0,0.6442,0
0.0399,0.2126,0.0165,0,0,0,0
0,0,0,0,0,0,0
0.0299,0.1035,0.0255,0.164,0,0.8032,0
0.04,0.0295,0.0195,0.1905,0.0339,0.7253,0
0,0,0,0,0,0,0
0.0387,0.2022,0.042,0,0,0,0
0,0,0,0,0,0,0
0.0273,0.0621,0.0345,0.1566,0,0.7874,0
0.0205,0.0191,0.027,0.2037,0.0931,0.74,0
0.0552,0.2389,0.0195,0.1483,0,0.7042,0
0.0198,0.0334,0.015,0.4687,0.0682,0.7074,0
0,0,0,0,0,0,0
0.03,0.0303,0.006,0.2854,0,0.6863,0
0.0202,0.0717,0.021,0.1668,0,0.7158,0
0.0165,0.0255,0.0975,0.1019,0.0148,0.6284,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.024,0.16,0.0255,0.1224,0,0.6126,0
0,0,0,0,0,0,0
0.0502,0.4411,0.012,0.2046,0,0.6011,0
0,0,0,0,0,0,0
0.0178,0.0191,0.0165,0.1488,0,0.6284,0
0.0126,0.0247,0.06,0.0881,0.0347,0.6295,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0267,0.0263,0.0315,0.2018,0.0415,0.7274,0
0.0137,0.004,0.021,0,0,0,0
0.0274,0.0876,0.0045,0,0,0,0
0.019,0.0119,0.0345,0,0,0,0
0.0189,0.008,0.0105,0,0,0,0
0.0279,0.0032,0.018,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0283,0.0334,0.0255,0.2286,0,0.5168,0
0.0388,0.0693,0.024,0.1961,0.0259,0.8063,0
0.0245,0.0637,0.0135,0.102,0.0798,0.7453,0
0,0,0,0,0,0,0
0.0332,0.0892,0.042,0.066,0,0.5558,0
0.0502,0.2588,0.006,0.2518,0,0.6758,0
0,0,0,0,0,0,0
0.0751,0.9857,0.009,0.135,0,0.5474,0
0.0459,0.0072,0.0165,0,0,0,0
0,0,0,0,0,0,0
0.0157,0.0438,0.018,0.1987,0,0.5621,0
0.0224,0.0311,0.021,0.1567,0.0419,0.7179,0
0,0,0,0,0,0,0
0.0544,0.9992,0.0015,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0229,0.0048,0.0075,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0155,0.004,0.027,0.1389,0,0.6663,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0378,0.1529,0.0105,0.1904,0,0.6695,0
0,0,0,0,0,0,0
0.0224,0.0191,0.021,0.2761,0.0804,0.6421,0
0.0275,0.0191,0.018,0,0,0,0
0,0,0,0,0,0,0
0.0125,0.0096,0.1529,0.0708,0.0107,0.8053,0
0.0402,0.0557,0.015,0.1689,0.0686,0.7053,0
0.0345,0.0764,0.006,0.176,0.1047,0.7147,0
0.0394,0.0462,0.033,0.2645,0,0.7211,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0474,0.4467,0.0345,0.197,0,0.7558,0
0.0166,0.0111,0.1334,0.0896,0,0.6474,0
0.0391,0.1529,0.015,0.186,0,0.72,0
0.0405,0.4068,0.006,0.2311,0,0.6863,0
0.0192,0.0518,0.036,0.0798,0.0499,0.72,0
0,0,0,0,0,0,0
