Dim_1,Dim_2,Dim_3,outlier
0,0.003302,0.006737,0
0,0.006922,0.005854,0
0,0.003633,0.006148,0
0,0.00508,0.006222,0
0,0.00506,0.006001,0
0.001096,0.00575,0.006148,0
0,0.007465,0.006075,0
0.001096,0.004207,0.006001,0
0,0.01036,0.00613,0
0,0.006723,0.00613,0
0,0.007098,0.006185,0
0,0.004319,0.006756,0
0.001096,0.00632,0.006038,0
0,0.00512,0.006111,0
0,0.003465,0.006075,0
0.014254,0.020556,0.009149,0
0.010965,0.013263,0.00913,0
0,0.002859,0.006148,0
0.001096,0.004642,0.006111,0
0,0.003732,0.006093,0
0,0.003234,0.005191,0
0.003289,0.005447,0.006793,0
0.002193,0.006548,0.006056,0
0.003289,0.002209,0.006111,0
0,0.007995,0.006111,0
0.002193,0.004897,0.006111,0
0.003289,0.007058,0.006093,0
0,0.002608,0.00613,0
0,0.002795,0.006148,0
0.002193,0.006121,0.006774,0
0.003289,0.003338,0.00613,0
0,0.004414,0.005173,0
0,0.003617,0.006167,0
0,0.003661,0.006056,0
0.002193,0.00888,0.006075,0
0.002193,0.003098,0.00613,0
0.002193,0.007564,0.00613,0
0.005482,0.004582,0.006093,0
0.005482,0.011927,0.006111,0
0,0.00465,0.00613,0
0,0.004004,0.006167,0
0.003289,0.003916,0.006075,0
0.001096,0.009048,0.005191,0
0,0.0026,0.006167,0
0,0.006037,0.006075,0
0.002193,0.005212,0.006167,0
0.002193,0.004299,0.00613,0
0.002193,0.003206,0.006167,0
0.003289,0.004769,0.00613,0
0.002193,0.00319,0.006701,0
0.001096,0.003956,0.006075,0
0.002193,0.004857,0.00613,0
0.003289,0.004626,0.006038,0
0,0.00453,0.006111,0
0,0.007154,0.006075,0
0,0.006747,0.005209,0
0.003289,0.006101,0.006056,0
0.004386,0.003122,0.006075,0
0,0.003477,0.006056,0
0.003289,0.005694,0.006056,0
0.002193,0.004,0.006167,0
0.004386,0.013925,0.0074,0
0.004386,0.003461,0.006167,0
0.003289,0.00313,0.006774,0
0.001096,0.008928,0.00613,0
0,0.003055,0.006701,0
0,0.005315,0.006111,0
0,0.004765,0.006111,0
0.003289,0.004953,0.006185,0
0,0.002668,0.006093,0
0.001096,0.005064,0.006111,0
0.004386,0.002062,0.005191,0
0.002193,0.003653,0.006056,0
0.001096,0.002728,0.006019,0
0.006579,0.005084,0.006075,0
0.004386,0.006069,0.006148,0
0.007675,0.008821,0.005246,0
0,0.002381,0.006148,0
0,0.006448,0.00613,0
0,0.003952,0.006111,0
0.001096,0.002799,0.00613,0
0.002193,0.005256,0.006167,0
0.002193,0.006113,0.006185,0
0,0.006061,0.005209,0
0,0.005802,0.006019,0
0.002193,0.004725,0.006075,0
0.002193,0.004219,0.006056,0
0,0.004462,0.006222,0
0,0.007126,0.006093,0
0,0.003549,0.006001,0
0.003289,0.006946,0.006185,0
0,0.002381,0.006148,0
0,0.005698,0.006148,0
0,0.004219,0.00613,0
0,0.005411,0.006167,0
0,0.009498,0.006056,0
0.001096,0.004159,0.00624,0
0.001096,0.00386,0.006038,0
0,0.005192,0.005191,0
0,0.003262,0.006093,0
0,0.00589,0.006756,0
0,0.007848,0.006148,0
0,0.007377,0.006185,0
0.001096,0.003864,0.006075,0
0.001096,0.007106,0.006148,0
0.001096,0.00782,0.006093,0
0.001096,0.003278,0.006056,0
0.001096,0.003525,0.006204,0
0,0.005539,0.00613,0
0,0.003613,0.006204,0
0,0.005575,0.006111,0
0.001096,0.003669,0.006111,0
0.001096,0.003142,0.006185,0
0,0.006763,0.005191,0
0.001096,0.003613,0.006111,0
0,0.003992,0.00613,0
0.001096,0.003047,0.006093,0
0.002193,0.010021,0.006222,0
0.001096,0.005742,0.006167,0
0.001096,0.003593,0.006148,0
0.001096,0.008438,0.006075,0
0.001096,0.006707,0.006111,0
0.001096,0.007094,0.006222,0
0.001096,0.004534,0.006222,0
0.007675,0.007505,0.00613,0
0.002193,0.00587,0.00613,0
0.003289,0.002544,0.006038,0
0,0.003896,0.006093,0
0,0.006639,0.006075,0
0.001096,0.00723,0.006719,0
0,0.00242,0.006093,0
0.001096,0.008382,0.006111,0
0,0.005451,0.006093,0
0,0.00709,0.005983,0
0.001096,0.004945,0.006737,0
0,0.010615,0.006093,0
0.001096,0.006233,0.006038,0
0,0.008083,0.006056,0
0.001096,0.008916,0.006737,0
0,0.003517,0.006075,0
0,0.004634,0.006774,0
0,0.002935,0.006038,0
0,0.003342,0.006148,0
0.001096,0.005487,0.006001,0
0,0.007381,0.006111,0
0,0.007604,0.006829,0
0,0.004677,0.006185,0
0,0.004797,0.006148,0
0,0.008522,0.006056,0
0,0.008825,0.005154,0
0.001096,0.005124,0.006645,0
0,0.002604,0.006093,0
0,0.001986,0.005154,0
0.001096,0.008705,0.006167,0
0.001096,0.002289,0.00613,0
0.001096,0.016995,0.006075,0
0,0.005355,0.006111,0
0,0.006053,0.006111,0
0.001096,0.004466,0.00659,0
0,0.005319,0.00613,0
0,0.002576,0.00613,0
0,0.003206,0.006056,0
0.001096,0.004949,0.006075,0
0.001096,0.002444,0.006038,0
0,0.002285,0.005209,0
0,0.004255,0.006075,0
0,0.007058,0.005191,0
0.001096,0.004897,0.006185,0
0.003289,0.003681,0.006148,0
0,0.004175,0.006093,0
0.001096,0.004079,0.006737,0
0,0.006767,0.00578,0
0.001096,0.003298,0.006093,0
0.001096,0.006364,0.006019,0
0,0.005774,0.006737,0
0,0.004111,0.005964,0
0,0.00378,0.006111,0
0,0.008757,0.006019,0
0,0.003952,0.006111,0
0.001096,0.005296,0.006093,0
0,0.004207,0.005209,0
0,0.00977,0.006056,0
0,0.011353,0.005136,0
0,0.005244,0.006167,0
0,0.006328,0.006075,0
0,0.00516,0.006093,0
0,0.002341,0.006056,0
0,0.00402,0.006093,0
0.001096,0.004494,0.006093,0
0.001096,0.003074,0.006019,0
0,0.006631,0.006019,0
0,0.008777,0.006075,0
0,0.004227,0.006148,0
0.009868,0.005447,0.006111,0
0.001096,0.006452,0.006038,0
0,0.005184,0.006111,0
0.001096,0.003015,0.005191,0
0,0.004083,0.00613,0
0.001096,0.004016,0.006056,0
0,0.00591,0.006056,0
0.003289,0.005108,0.006019,0
0,0.005196,0.006756,0
0,0.003074,0.006093,0
0.001096,0.002528,0.006038,0
0.001096,0.004099,0.006111,0
0,0.004805,0.006167,0
0.001096,0.004159,0.006038,0
0,0.00402,0.00613,0
0,0.004897,0.006111,0
0,0.006508,0.00613,0
0.001096,0.004027,0.006019,0
0,0.004634,0.006019,0
0,0.002935,0.006075,0
0.001096,0.003976,0.006111,0
0,0.005627,0.006664,0
0.001096,0.004211,0.006664,0
0,0.006205,0.006093,0
0,0.00386,0.006111,0
0,0.00577,0.006148,0
0.001096,0.003533,0.006075,0
0,0.003944,0.006148,0
0,0.003808,0.006093,0
0,0.003513,0.006056,0
0,0.002732,0.006038,0
0,0.005419,0.006019,0
0,0.005722,0.006056,0
0.001096,0.002887,0.006056,0
0,0.004977,0.006111,0
0.001096,0.005523,0.006001,0
0.001096,0.007373,0.006811,0
0,0.003031,0.006038,0
0.003289,0.00402,0.006167,0
0.005482,0.007122,0.005154,0
0.001096,0.002233,0.005136,0
0,0.007596,0.006111,0
0,0.015747,0.006111,0
0.001096,0.005762,0.006111,0
0.001096,0.002313,0.006038,0
0.001096,0.005814,0.006793,0
0.002193,0.014846,0.006001,0
0,0.003258,0.006056,0
0,0.003385,0.006075,0
0.001096,0.004725,0.006093,0
0,0.005248,0.006093,0
0,0.002488,0.006093,0
0,0.005136,0.006093,0
0.001096,0.007445,0.005173,0
0.001096,0.003736,0.006075,0
0,0.005826,0.005117,0
0.001096,0.004247,0.006001,0
0,0.003732,0.006075,0
0,0.005004,0.006019,0
0,0.005375,0.006093,0
0,0.007285,0.006075,0
0.001096,0.002795,0.005173,0
0,0.003417,0.006075,0
0,0.005136,0.006148,0
0,0.008294,0.006056,0
0,0.007911,0.006608,0
0,0.003322,0.005136,0
0,0.00504,0.006019,0
0.001096,0.007377,0.006038,0
0,0.002759,0.006001,0
0.004386,0.004327,0.006111,0
0.001096,0.004917,0.006111,0
0,0.003362,0.006056,0
0.001096,0.004251,0.005209,0
0,0.003972,0.006093,0
0.001096,0.00311,0.006111,0
0.001096,0.00323,0.006075,0
0.001096,0.014431,0.006111,0
0.001096,0.013358,0.006056,0
0.001096,0.003302,0.006093,0
0.006579,0.006603,0.006056,0
0,0.003509,0.006148,0
0,0.004614,0.006019,0
0,0.008127,0.00613,0
0,0.003146,0.00613,0
0.001096,0.004143,0.006075,0
0,0.002859,0.006167,0
0.001096,0.012944,0.005191,0
0,0.003035,0.006148,0
0.002193,0.003338,0.00613,0
0.003289,0.003453,0.006075,0
0.001096,0.009152,0.006075,0
0.001096,0.002409,0.005154,0
0.001096,0.013024,0.006019,0
0.002193,0.00965,0.006056,0
0.004386,0.005682,0.006111,0
0.001096,0.004159,0.005154,0
0.004386,0.003744,0.006019,0
0.014254,0.0037,0.006075,0
0.001096,0.012485,0.006093,0
0,0.005152,0.005154,0
0,0.006113,0.006038,0
0,0.006093,0.005209,0
0.001096,0.003565,0.006093,0
0,0.00329,0.006148,0
0.001096,0.003378,0.005964,0
0,0.004119,0.006038,0
0,0.00402,0.006627,0
0,0.004757,0.00613,0
0,0.002604,0.006001,0
0,0.003078,0.006093,0
0,0.003122,0.005099,0
0,0.002783,0.006001,0
0,0.002592,0.006111,0
0.001096,0.003294,0.006056,0
0.002193,0.003134,0.005173,0
0,0.003429,0.006093,0
0.001096,0.005571,0.006075,0
0.001096,0.007533,0.006075,0
0.001096,0.00333,0.006056,0
0,0.002592,0.006093,0
0,0.004889,0.006038,0
0,0.009642,0.005964,0
0,0.004039,0.006737,0
0.001096,0.003792,0.006038,0
0.001096,0.004761,0.006001,0
0.003289,0.004953,0.006075,0
0.001096,0.008374,0.006075,0
0.001096,0.00447,0.006038,0
0,0.003704,0.006056,0
0.001096,0.004103,0.006038,0
0.001096,0.006225,0.006001,0
0,0.008087,0.006075,0
0,0.009917,0.006111,0
0,0.004087,0.006093,0
0.001096,0.003784,0.00613,0
0.001096,0.004259,0.006019,0
0,0.004988,0.006038,0
0.001096,0.009056,0.006111,0
0.001096,0.006747,0.006167,0
0.001096,0.007696,0.006056,0
0.001096,0.003242,0.006075,0
0.002193,0.004949,0.006075,0
0.001096,0.007704,0.006093,0
0.001096,0.004175,0.006093,0
0,0.003944,0.00613,0
0,0.003661,0.006056,0
0,0.007457,0.00613,0
0.001096,0.004933,0.00613,0
0,0.003752,0.005173,0
0,0.004893,0.006075,0
0.001096,0.004039,0.006056,0
0,0.002979,0.006019,0
0.001096,0.004893,0.006111,0
0.001096,0.005116,0.006001,0
0,0.003062,0.005209,0
0.001096,0.003976,0.006056,0
0,0.003358,0.00729,0
0.001096,0.006312,0.00613,0
0.001096,0.004917,0.006056,0
0.001096,0.003015,0.00659,0
0.001096,0.004658,0.006111,0
0.001096,0.004159,0.006038,0
0,0.005403,0.006075,0
0,0.006141,0.006075,0
0.001096,0.005483,0.006019,0
0.002193,0.004071,0.006038,0
0.001096,0.00386,0.006111,0
0.001096,0.003206,0.006111,0
0.001096,0.00394,0.006056,0
0.001096,0.004159,0.006645,0
0,0.004701,0.006148,0
0.002193,0.004008,0.00613,0
0.001096,0.002887,0.006056,0
0.001096,0.004877,0.006038,0
0,0.011197,0.006056,0
0.001096,0.00723,0.006167,0
0,0.007122,0.005154,0
0.001096,0.004402,0.006756,0
0.001096,0.005662,0.006111,0
0.002193,0.004147,0.006001,0
0.001096,0.003633,0.006038,0
0.001096,0.003258,0.006056,0
0.001096,0.008912,0.006111,0
0,0.005168,0.006093,0
0.001096,0.008274,0.006038,0
0,0.003465,0.006093,0
0,0.013502,0.00613,0
0.001096,0.003529,0.006093,0
0.004386,0.003728,0.006038,0
0,0.005124,0.006056,0
0.002193,0.004263,0.006075,0
0.001096,0.004925,0.006148,0
0,0.003425,0.006093,0
0.001096,0.012585,0.006038,0
0.001096,0.005591,0.006056,0
0.001096,0.003366,0.006075,0
0.001096,0.004949,0.005964,0
0,0.007656,0.00613,0
0,0.004665,0.006093,0
0,0.002576,0.00613,0
0,0.003226,0.006056,0
0,0.002724,0.005154,0
0.002193,0.002875,0.006001,0
0,0.002337,0.006148,0
0.001096,0.004135,0.006075,0
0.002193,0.003102,0.006075,0
0.001096,0.00323,0.006075,0
0,0.003366,0.006056,0
0.001096,0.005427,0.006075,0
0.001096,0.005702,0.006038,0
0,0.003768,0.005154,0
0,0.003401,0.006056,0
0.001096,0.00333,0.006038,0
0,0.003593,0.00613,0
0,0.004115,0.006111,0
0,0.006699,0.006075,0
0,0.003457,0.006093,0
0,0.008043,0.006056,0
0,0.003278,0.006093,0
0.001096,0.002895,0.00613,0
0,0.004335,0.006075,0
0.001096,0.007529,0.006019,0
0.001096,0.003023,0.006093,0
0,0.004845,0.006019,0
0,0.005311,0.006056,0
0.002193,0.00522,0.006185,0
0.002193,0.003154,0.006038,0
0.010965,0.002405,0.005136,0
0.001096,0.004574,0.006038,0
0.001096,0.00569,0.006148,0
0.004386,0.010719,0.006001,0
0,0.005144,0.005117,0
0,0.005694,0.006093,0
0.001096,0.003573,0.00613,0
0,0.003768,0.006038,0
0.001096,0.011369,0.006111,0
0,0.003194,0.006093,0
0.001096,0.006711,0.006056,0
0.001096,0.004187,0.005209,0
0.001096,0.004654,0.006001,0
0.001096,0.003884,0.006019,0
0.001096,0.003429,0.006038,0
0,0.004438,0.006019,0
0,0.006875,0.006056,0
0.001096,0.005208,0.006682,0
0.001096,0.002596,0.00613,0
0.001096,0.005571,0.006075,0
0.001096,0.005108,0.006111,0
0.001096,0.003768,0.006056,0
0.001096,0.007541,0.006111,0
0.001096,0.002401,0.005136,0
0.001096,0.003433,0.006111,0
0.001096,0.004801,0.007455,0
0.001096,0.003541,0.006075,0
0,0.015021,0.006148,0
0.001096,0.008888,0.006093,0
0.001096,0.007716,0.006001,0
0,0.006109,0.006001,0
0,0.005782,0.006111,0
0,0.009754,0.006019,0
0,0.002704,0.006038,0
0.001096,0.00258,0.006093,0
0,0.007425,0.006185,0
0,0.01355,0.006075,0
0,0.002357,0.006075,0
0.001096,0.017442,0.006038,0
0,0.00459,0.00613,0
0,0.00906,0.006148,0
0,0.006324,0.006056,0
0.001096,0.009132,0.006001,0
0.001096,0.004992,0.006056,0
0.002193,0.004538,0.006075,0
0.001096,0.003007,0.006111,0
0,0.003501,0.00613,0
0.001096,0.003704,0.006038,0
0.001096,0.003732,0.006056,0
0.001096,0.004518,0.006038,0
0,0.003031,0.006019,0
0,0.007074,0.006093,0
0,0.00435,0.006148,0
0.002193,0.013634,0.006038,0
0.005482,0.045965,0.025955,0
0.003289,0.005467,0.006111,0
0.001096,0.004163,0.007455,0
0,0.008677,0.006829,0
0.001096,0.002341,0.005964,0
0.002193,0.015855,0.006056,0
0.007675,0.049004,0.025955,0
0.002193,0.004837,0.006056,0
0.001096,0.003509,0.006111,0
0.004386,0.013191,0.006811,0
0.001096,0.003832,0.006038,0
0.001096,0.003549,0.006056,0
0,0.002967,0.006148,0
0.001096,0.005914,0.006001,0
0.002193,0.198356,0.006038,0
0,0.005543,0.006056,0
0,0.005172,0.006056,0
0.003289,0.006408,0.006075,0
0.003289,0.004295,0.005983,0
0.002193,0.004741,0.005983,0
0,0.002345,0.006038,0
0.003289,0.006596,0.006701,0
0.003289,0.011397,0.006075,0
0.013158,0.006544,0.006093,0
0.008772,0.004669,0.006111,0
0.019737,0.046368,0.025955,0
0,0.004147,0.006075,0
0.003289,0.003609,0.006056,0
0,0.008318,0.006075,0
0.002193,0.003058,0.006075,0
0.002193,0.007166,0.006075,0
0.002193,0.004307,0.006167,0
0.002193,0.004526,0.006075,0
0.002193,0.004937,0.00613,0
0.003289,0.006623,0.006019,0
0.005482,0.004626,0.007455,0
0.003289,0.005156,0.006075,0
0,0.003318,0.006001,0
0.002193,0.002863,0.006056,0
0.001096,0.002197,0.006056,0
0.031798,0.004701,0.006038,0
0.014254,0.045582,0.0259,0
0.003289,0.005503,0.006056,0
0,0.00827,0.006019,0
0,0.002759,0.006148,0
0.001096,0.00337,0.00613,0
0.008772,0.007253,0.006038,0
0.004386,0.005224,0.006038,0
0,0.00266,0.006019,0
0,0.00382,0.005983,0
0.001096,0.00579,0.006019,0
0.006579,0.01101,0.006038,0
0.003289,0.004685,0.006075,0
0.003289,0.00372,0.006774,0
0,0.005455,0.006038,0
0.003289,0.004446,0.006019,0
0.006579,0.00465,0.006001,0
0.028509,0.046954,0.025882,0
0.023026,0.01298,0.006019,0
0.003289,0.005323,0.006038,0
0.005482,0.004913,0.006111,0
0,0.006795,0.006038,0
0.005482,0.004362,0.005983,0
0.002193,0.003481,0.006056,0
0.005482,0.002939,0.006001,0
0,0.019615,0.006075,0
0.004386,0.004059,0.006056,0
0.004386,0.007118,0.006148,0
0,0.016485,0.006001,0
0,0.003629,0.006038,0
0.01864,0.003102,0.006774,0
0.002193,0.002851,0.00613,0
0.015351,0.047201,0.025919,0
0.004386,0.008821,0.006056,0
0.001096,0.011265,0.006075,0
0.003289,0.004151,0.006056,0
0.007675,0.003665,0.006075,0
0.003289,0.00266,0.006075,0
0.003289,0.006261,0.006774,0
0.001096,0.005168,0.00613,0
0,0.002221,0.006019,0
0.004386,0.009977,0.006719,0
0.020833,0.010615,0.006056,0
0.010965,0.046663,0.025955,0
0.001096,0.004446,0.006737,0
0,0.003238,0.006185,0
0,0.006476,0.005983,0
0.001096,0.003469,0.006645,0
0,0.008928,0.006111,0
0.013158,0.003493,0.006056,0
0.004386,0.003972,0.006038,0
0.321272,0.00396,0.005983,0
0,0.004877,0.006038,0
0.041667,0.003704,0.006075,0
0,0.004191,0.005964,0
0.001096,0.010942,0.006075,0
0,0.002999,0.006056,0
0.003289,0.005104,0.007308,0
0.001096,0.003473,0.006075,0
0.001096,0.003792,0.006056,0
0.001096,0.002185,0.005946,0
0.001096,0.003039,0.006038,0
0,0.004765,0.006038,0
0.001096,0.004346,0.006001,0
0.001096,0.003258,0.006019,0
0.001096,0.004781,0.006056,0
0.001096,0.011417,0.006774,0
0.001096,0.003856,0.006056,0
0.001096,0.007198,0.005983,0
0.001096,0.005682,0.007529,0
0.001096,0.006432,0.005983,0
0.001096,0.005276,0.006001,0
0.001096,0.003828,0.006038,0
0,0.004279,0.006075,0
0.001096,0.004606,0.006001,0
0.003289,0.003489,0.005983,0
0.001096,0.004701,0.006111,0
0.001096,0.005551,0.006204,0
0,0.006424,0.006296,0
0.004386,0.003366,0.00624,0
0.003289,0.004494,0.006222,0
0,0.003804,0.006259,0
0.001096,0.007724,0.006185,0
0.001096,0.005646,0.006167,0
0,0.003011,0.006185,0
0,0.017765,0.007639,0
0.001096,0.004047,0.006222,0
0,0.003194,0.006314,0
0,0.00388,0.006314,0
0.001096,0.002552,0.006167,0
0.001096,0.003011,0.006277,0
0,0.002484,0.006111,0
0.001096,0.003732,0.006204,0
0.001096,0.004813,0.00751,0
0.001096,0.004753,0.006332,0
0.001096,0.00447,0.006314,0
0.002193,0.006145,0.00624,0
0.004386,0.003673,0.006222,0
0.004386,0.046041,0.026452,0
0.002193,0.005028,0.006167,0
0,0.008442,0.006277,0
0.003289,0.049079,0.026452,0
0.010965,0.004725,0.006185,0
0.002193,0.007967,0.006332,0
0.001096,0.004135,0.006167,0
0,0.003605,0.006148,0
0.001096,0.002783,0.006185,0
0.002193,0.006081,0.006277,0
0,0.006376,0.006277,0
0.001096,0.006755,0.006185,0
0,0.002704,0.00624,0
0.003289,0.00969,0.006222,0
0.001096,0.006077,0.006885,0
0.002193,0.00595,0.006185,0
0.002193,0.00514,0.006222,0
0.005482,0.006173,0.006296,0
0.002193,0.002644,0.006204,0
0,0.008218,0.006204,0
0,0.005985,0.006277,0
0,0.005327,0.006185,0
0,0.004833,0.006995,0
0,0.002329,0.006259,0
0.004386,0.046444,0.026452,0
0.001096,0.007588,0.006222,0
0,0.00311,0.006222,0
0,0.004195,0.00624,0
0.003289,0.012784,0.00624,0
0.002193,0.00392,0.00624,0
0.006579,0.004809,0.006204,0
0.001096,0.004673,0.006185,0
0.002193,0.004701,0.006222,0
0.009868,0.004797,0.006204,0
0.002193,0.065815,0.00624,0
0.002193,0.002883,0.006167,0
0.002193,0.006787,0.006903,0
0,0.008362,0.00694,0
0.006579,0.045658,0.026397,0
0.028509,0.002409,0.006185,0
0.023026,0.005244,0.006222,0
0.003289,0.004343,0.006167,0
0,0.003198,0.006204,0
0.002193,0.007269,0.006259,0
0,0.007126,0.006204,0
0.005482,0.005519,0.00751,0
0.001096,0.243045,0.00624,0
0.002193,0.003481,0.006204,0
0.003289,0.007289,0.006277,0
0,0.005953,0.006903,0
0.002193,0.005216,0.006185,0
0.003289,0.002951,0.006222,0
0.003289,0.01101,0.006185,0
0.003289,0.003565,0.006222,0
0,0.003633,0.006314,0
0.002193,0.004311,0.006185,0
0.003289,0.003437,0.006185,0
0.004386,0.04703,0.026379,0
0.019737,0.008773,0.006222,0
0.001096,0.007106,0.007584,0
0.002193,0.003102,0.006885,0
0.008772,0.002951,0.006204,0
0.003289,0.003485,0.006222,0
0.003289,0.002612,0.006259,0
0.002193,0.004626,0.006167,0
0.003289,0.004382,0.007658,0
0.001096,0.007864,0.006167,0
0.003289,0.004518,0.006332,0
0.016447,0.047277,0.026416,0
0.003289,0.003258,0.006222,0
0.001096,0.005375,0.00624,0
0.003289,0.006651,0.006222,0
0,0.003928,0.006204,0
0.002193,0.003609,0.006296,0
0.006579,0.046739,0.026452,0
0.005482,0.002524,0.006222,0
0.001096,0.005738,0.006222,0
0.001096,0.004454,0.006921,0
0.001096,0.005543,0.006204,0
0.002193,0.00776,0.007658,0
0,0.005946,0.006332,0
0,0.00254,0.006204,0
0,0.003844,0.006185,0
0.001096,0.002333,0.00613,0
0.001096,0.00457,0.006185,0
0.001096,0.004933,0.006167,0
1,0.047827,0.026416,0
0.016447,0.009957,0.007621,0
0,0.005359,0.006314,0
0.001096,0.005495,0.006332,0
0.001096,0.004817,0.006167,0
0,0.005012,0.006885,0
0.001096,0.003796,0.006222,0
0,0.002189,0.006111,0
0,0.003039,0.006185,0
0.001096,0.003266,0.006204,0
0,0.004454,0.006167,0
0,0.002767,0.006167,0
0.001096,0.005076,0.007529,0
0.001096,0.00386,0.006222,0
0.001096,0.002911,0.006222,0
0.001096,0.003657,0.006222,0
0.001096,0.006603,0.006903,0
0,0.00313,0.006259,0
0,0.003473,0.006204,0
0.001096,0.002608,0.006185,0
0.005482,0.006005,0.006148,0
0.001096,0.003505,0.006204,0
0.003289,0.004865,0.006995,0
0,0.003409,0.006222,0
0.001096,0.005164,0.006903,0
0.001096,0.005539,0.006038,0
0,0.003429,0.00613,0
0.002193,0.003362,0.006111,0
0.002193,0.004482,0.006056,0
0.001096,0.008888,0.00613,0
0,0.00504,0.00613,0
0.002193,0.017581,0.006701,0
0.001096,0.004079,0.006075,0
0.001096,0.003262,0.006111,0
0.001096,0.003697,0.006038,0
0.001096,0.006715,0.006093,0
0,0.003007,0.006093,0
0.001096,0.00709,0.006185,0
0,0.003736,0.006111,0
0,0.002815,0.006056,0
0,0.011289,0.00613,0
0.001096,0.004669,0.006756,0
0,0.004749,0.006204,0
0.001096,0.003429,0.006093,0
0,0.004474,0.006222,0
0.002193,0.004406,0.006111,0
0,0.002668,0.006038,0
0.009868,0.045889,0.025642,0
0.003289,0.003844,0.006056,0
0.002193,0.005168,0.006682,0
0.002193,0.006009,0.006075,0
0,0.003489,0.006204,0
0,0.00455,0.006056,0
0.002193,0.0037,0.006001,0
0.017544,0.048928,0.025642,0
0.004386,0.013179,0.006793,0
0.003289,0.003617,0.006056,0
0,0.008342,0.006111,0
0.002193,0.006053,0.006664,0
0,0.038269,0.006093,0
0.001096,0.005551,0.00613,0
0,0.005391,0.006093,0
0.002193,0.006161,0.00613,0
0.002193,0.006556,0.006774,0
0.001096,0.004614,0.006075,0
0.002193,0.003074,0.006111,0
0.002193,0.004662,0.006075,0
0.003289,0.006596,0.006737,0
0.004386,0.006823,0.00613,0
0,0.002999,0.006093,0
0.005482,0.004809,0.006774,0
0.007675,0.004275,0.006111,0
0,0.005969,0.006111,0
0.001096,0.002951,0.006038,0
0,0.0064,0.006645,0
0.002193,0.012884,0.00613,0
0.019737,0.046292,0.025642,0
0.016447,0.007389,0.006111,0
0.029605,0.003238,0.006019,0
0.006579,0.003577,0.00613,0
0,0.004327,0.006093,0
0,0.009514,0.006075,0
0.001096,0.003589,0.006111,0
0,0.003916,0.006111,0
0.003289,0.003888,0.005983,0
0.006579,0.008358,0.006111,0
0.006579,0.004797,0.006038,0
0,0.004701,0.006111,0
0.003289,0.004283,0.006075,0
0.003289,0.003657,0.006167,0
0.003289,0.005124,0.006075,0
0.004386,0.006763,0.006682,0
0.006579,0.004307,0.006056,0
0.006579,0.005535,0.006111,0
